Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,outlet_age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_type_combined_Drinks,Item_type_combined_Food,Item_type_combined_Non-Consumable
FDD34,7.945,1080,Snack Foods,163.52100000000002,OUT017,2007,1794.3310000000001,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDC53,12.792854228644991,247,Frozen Foods,96.7384,OUT027,1985,2956.152,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDO28,5.765,7895,Frozen Foods,120.0098,OUT013,1987,1687.1372,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRJ51,14.1,9164,Dairy,231.1668,OUT017,2007,7602.1044,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDD14,20.7,12441,Canned,184.1266,OUT018,2009,1659.8394,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDW35,10.6,470,Breads,42.8454,OUT018,2009,167.7816,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCH18,9.3,5105,Household,245.1802,OUT049,1999,2456.802,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDK20,12.6,4728,Fruits and Vegetables,122.0072,OUT017,2007,1347.5792,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY47,8.6,6208,Breads,130.131,OUT046,1997,1557.9720000000002,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG32,19.85,12583,Fruits and Vegetables,222.0772,OUT013,1987,2001.3948,36,highviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC20,10.65,2109,Fruits and Vegetables,56.2272,OUT018,2009,559.2719999999999,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCS29,9.0,7652,Health and Hygiene,266.5884,OUT035,2004,6624.71,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDG53,10.0,5273,Frozen Foods,138.518,OUT035,2004,2237.0879999999997,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDV26,20.25,8255,Dairy,196.2794,OUT046,1997,2731.1116,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDE40,15.6,9916,Dairy,63.1194,OUT017,2007,1300.3074,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDM02,12.5,8026,Canned,87.1198,OUT046,1997,1657.1762,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU11,4.785,9481,Breads,118.6098,OUT017,2007,361.5294,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDB51,6.92,4290,Dairy,63.5852,OUT035,2004,751.0224,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDQ03,15.0,8435,Meat,238.8248,OUT045,2002,3555.3720000000003,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRK35,8.365,7878,Hard Drinks,38.3506,OUT045,2002,986.7156,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDZ32,7.785,4263,Fruits and Vegetables,103.8964,OUT045,2002,946.7676,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDU38,10.8,8787,Dairy,191.6504,OUT013,1987,2492.7552,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRM11,6.57,7365,Hard Drinks,261.0278,OUT046,1997,4165.2448,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDS36,8.38,5396,Baking Goods,110.557,OUT013,1987,3844.995,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO52,11.6,8349,Frozen Foods,172.5106,OUT046,1997,2566.659,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA04,11.3,7445,Frozen Foods,257.2962,OUT049,1999,2330.9658,24,viz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCE31,7.67,12707,Household,35.7216,OUT018,2009,69.2432,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDC33,8.96,7595,Fruits and Vegetables,196.9768,OUT035,2004,2759.0752,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS33,6.67,11087,Snack Foods,88.9514,OUT045,2002,885.5139999999999,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCJ05,18.7,5335,Health and Hygiene,153.6682,OUT017,2007,1677.1502,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDN51,17.85,1701,Meat,261.5936,OUT017,2007,6002.8528,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDZ10,12.792854228644991,8409,Snack Foods,127.20200000000001,OUT019,1985,506.00800000000004,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCQ30,7.725,2937,Household,123.8414,OUT017,2007,1340.2554,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDL09,19.6,11259,Snack Foods,167.4816,OUT013,1987,3691.1952,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDU03,18.7,9387,Meat,182.3292,OUT035,2004,3831.0132,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDQ32,12.792854228644991,8712,Fruits and Vegetables,122.3388,OUT019,1985,371.5164,38,viz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDI38,13.35,871,Canned,207.7638,OUT046,1997,3520.0846,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDE36,5.26,4740,Baking Goods,161.8868,OUT049,1999,5077.3908,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDY02,8.945,9137,Dairy,261.39099999999996,OUT018,2009,1840.9370000000001,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCA17,20.6,5236,Health and Hygiene,149.6392,OUT045,2002,894.8352,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
DRJ25,14.6,12003,Soft Drinks,48.7692,OUT049,1999,1231.73,24,highviz,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDI26,5.94,3779,Canned,177.1344,OUT045,2002,2854.9504,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT50,6.75,10376,Dairy,96.9752,OUT045,2002,958.752,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR02,16.7,1884,Dairy,109.5886,OUT018,2009,1000.6974,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCY05,13.5,6320,Health and Hygiene,34.6874,OUT017,2007,317.5866,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDI50,8.42,3212,Canned,230.8352,OUT013,1987,3435.528,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDW56,7.68,7812,Fruits and Vegetables,193.3162,OUT018,2009,5772.486,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDS32,17.75,3033,Fruits and Vegetables,139.9838,OUT017,2007,1123.8704,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT48,4.92,5313,Baking Goods,199.1084,OUT018,2009,4761.8016,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDU57,8.27,9259,Snack Foods,148.7708,OUT045,2002,2708.4744,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDL51,20.7,5482,Dairy,214.6876,OUT013,1987,3001.4264,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO52,11.6,8346,Frozen Foods,170.2106,OUT035,2004,1882.2166,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS57,12.792854228644991,12643,Snack Foods,141.64700000000002,OUT019,1985,429.441,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDR22,19.35,1348,Snack Foods,110.5544,OUT046,1997,1565.9616,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDB57,20.25,1363,Fruits and Vegetables,222.0772,OUT013,1987,3113.2808,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDA04,11.3,7422,Frozen Foods,259.1962,OUT013,1987,5179.924,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM09,11.15,11852,Snack Foods,169.979,OUT010,1998,169.77900000000002,25,highviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCQ38,12.792854228644991,2033,Others,108.228,OUT019,1985,213.05599999999998,38,lowviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDP52,18.7,7790,Frozen Foods,229.50099999999998,OUT018,2009,1607.9070000000002,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRK11,12.792854228644991,1377,Hard Drinks,148.0392,OUT019,1985,447.4176,38,lowviz,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDN40,5.88,9050,Frozen Foods,152.9998,OUT017,2007,3691.1952,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDV58,20.85,10951,Snack Foods,196.1452,OUT049,1999,1565.9616,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRA59,8.27,0,Soft Drinks,183.2924,OUT017,2007,2406.2012,16,,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDE23,17.6,6057,Starchy Foods,47.306000000000004,OUT045,2002,605.878,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDI08,18.2,7400,Fruits and Vegetables,250.1092,OUT045,2002,4233.1564,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDE09,12.792854228644991,4184,Fruits and Vegetables,109.7228,OUT019,1985,331.5684,38,lowviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDG09,20.6,5544,Fruits and Vegetables,185.7556,OUT046,1997,3942.8676,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDS57,15.5,10094,Snack Foods,142.847,OUT013,1987,1574.6170000000002,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDW15,15.35,6284,Meat,146.5734,OUT013,1987,2375.5744,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDH56,9.8,7140,Fruits and Vegetables,117.1492,OUT049,1999,2780.3808,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDM36,11.65,6717,Baking Goods,172.0422,OUT017,2007,1379.5376,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCQ38,16.35,715,Others,104.52799999999999,OUT017,2007,1065.28,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
DRE48,12.792854228644991,1224,Soft Drinks,197.0768,OUT027,1985,8868.456,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDP33,18.7,9263,Snack Foods,256.4672,OUT017,2007,5369.0112,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDI33,16.5,2824,Snack Foods,92.8146,OUT046,1997,2097.9358,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDO16,5.48,941,Frozen Foods,83.725,OUT046,1997,1165.15,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDW34,9.6,3905,Snack Foods,241.317,OUT017,2007,3645.255,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDM22,12.792854228644991,8000,Snack Foods,52.364,OUT019,1985,53.263999999999996,38,viz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCO07,9.06,316,Others,211.856,OUT018,2009,3621.952,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDC44,15.6,12502,Fruits and Vegetables,114.1518,OUT045,2002,1821.6288,21,highviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRB48,16.75,2249,Soft Drinks,37.8822,OUT049,1999,589.2330000000001,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
NCV29,11.8,1955,Health and Hygiene,177.0686,OUT013,1987,3022.0662,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDE28,9.5,0,Frozen Foods,231.3668,OUT013,1987,5759.17,36,,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDP49,9.0,7623,Breakfast,55.9614,OUT045,2002,386.8298,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDX59,10.195,5893,Breads,34.5558,OUT045,2002,441.4254,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDN60,15.1,9626,Baking Goods,159.9604,OUT035,2004,2852.2872,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRC36,13.0,5141,Soft Drinks,176.2054,OUT035,2004,1225.7378,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCU29,12.792854228644991,2310,Health and Hygiene,144.476,OUT027,1985,3661.9,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
DRD12,6.96,8383,Soft Drinks,92.3146,OUT018,2009,1094.5752,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDV45,16.75,5154,Snack Foods,186.8556,OUT013,1987,2440.8228,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDZ02,12.792854228644991,4224,Dairy,97.5726,OUT027,1985,978.7260000000001,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDW26,12.792854228644991,12726,Dairy,220.4772,OUT019,1985,444.7544,38,highviz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDN40,5.88,9032,Frozen Foods,153.2998,OUT013,1987,2153.1972,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR19,12.792854228644991,12171,Fruits and Vegetables,145.5102,OUT027,1985,5978.2182,38,highviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDD50,18.85,11763,Canned,169.0132,OUT035,2004,1860.2452,19,highviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCD18,16.0,0,Household,228.8668,OUT046,1997,1612.5676,26,,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDA34,11.5,913,Starchy Foods,172.108,OUT013,1987,2077.2960000000003,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR33,7.31,2602,Snack Foods,109.757,OUT045,2002,1208.427,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDD39,16.7,7709,Dairy,218.185,OUT046,1997,5193.24,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDR13,9.895,2876,Canned,115.3492,OUT049,1999,1274.3412,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDA39,12.792854228644991,647,Meat,37.8822,OUT027,1985,1021.3372,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDN01,8.895,0,Breakfast,178.437,OUT046,1997,1235.059,26,,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU04,7.93,32,Frozen Foods,121.5414,OUT035,2004,1340.2554,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDV10,7.645,0,Snack Foods,41.7112,OUT045,2002,852.2239999999999,21,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCB30,14.6,2362,Household,199.6084,OUT045,2002,3769.7596,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDB38,12.792854228644991,2688,Canned,159.692,OUT027,1985,3515.4240000000004,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDB22,8.02,10499,Snack Foods,155.2998,OUT045,2002,1230.3984,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCS30,5.945,9476,Household,128.7652,OUT046,1997,516.6608,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDK14,6.98,4621,Canned,82.8934,OUT045,2002,818.934,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRJ35,10.1,5366,Hard Drinks,61.2878,OUT046,1997,1272.3438,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDX19,19.1,9753,Fruits and Vegetables,232.6958,OUT017,2007,5375.0034,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDX60,14.35,8647,Baking Goods,80.096,OUT018,2009,1278.336,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDS01,11.6,1280,Canned,177.3686,OUT045,2002,1777.6860000000001,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCT41,15.7,6386,Health and Hygiene,151.9024,OUT035,2004,1062.6168,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRE27,11.85,11468,Dairy,96.9726,OUT035,2004,1174.4712,19,highviz,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDY45,17.5,2474,Snack Foods,253.6356,OUT049,1999,5086.712,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDB56,12.792854228644991,0,Fruits and Vegetables,188.2556,OUT027,1985,4693.89,38,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDS36,8.38,5402,Baking Goods,107.95700000000001,OUT046,1997,2966.139,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF59,12.5,7825,Starchy Foods,125.70200000000001,OUT049,1999,2530.04,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDD11,12.85,0,Starchy Foods,254.704,OUT035,2004,2530.04,19,,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY40,15.5,9028,Frozen Foods,48.1692,OUT017,2007,985.3839999999999,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDA13,12.792854228644991,11623,Canned,38.8506,OUT019,1985,37.9506,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCX42,12.792854228644991,389,Household,162.9526,OUT019,1985,822.263,38,lowviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDJ46,11.1,5116,Snack Foods,174.4054,OUT035,2004,4027.4242,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDH05,14.35,9342,Frozen Foods,231.2984,OUT046,1997,3243.7776,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCP50,17.35,1577,Others,78.7618,OUT046,1997,1288.9888,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDF28,12.792854228644991,4154,Frozen Foods,125.1046,OUT027,1985,3859.6426,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDN60,15.1,9639,Baking Goods,157.3604,OUT018,2009,4436.8912,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD29,12.15,1336,Frozen Foods,251.6698,OUT013,1987,6088.0752,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDG58,10.695,9068,Snack Foods,153.7972,OUT017,2007,2025.3636,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDV15,12.792854228644991,11887,Meat,105.7648,OUT027,1985,2596.62,38,highviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDV04,7.825,11983,Frozen Foods,159.0288,OUT013,1987,1257.0304,36,highviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRJ23,18.35,4696,Hard Drinks,188.1872,OUT013,1987,3781.744,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDA11,12.792854228644991,4921,Baking Goods,94.7436,OUT027,1985,1701.7848,38,lowviz,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDX16,17.85,7352,Frozen Foods,149.105,OUT045,2002,4643.955,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCA41,16.75,3456,Health and Hygiene,191.6162,OUT049,1999,3463.4916,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDP36,10.395,9355,Baking Goods,52.3008,OUT013,1987,2226.4352,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDK16,9.065,10693,Frozen Foods,97.0094,OUT035,2004,856.8846,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDD34,7.945,1060,Snack Foods,161.321,OUT035,2004,2773.0570000000002,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDI56,7.325,12132,Fruits and Vegetables,92.2146,OUT010,1998,91.2146,25,highviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCO18,13.15,2232,Household,177.5686,OUT017,2007,3910.9092,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDB46,10.5,9534,Snack Foods,211.9244,OUT035,2004,4869.6612,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDN38,6.615,9419,Canned,251.1408,OUT045,2002,3254.4304,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDW47,15.0,5349,Breads,123.8414,OUT045,2002,1340.2554,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDQ08,12.792854228644991,3523,Fruits and Vegetables,62.7536,OUT019,1985,61.2536,38,lowviz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDR44,6.11,10066,Fruits and Vegetables,128.4968,OUT035,2004,1435.4648,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRH23,14.65,12446,Hard Drinks,56.4614,OUT045,2002,1436.7964,21,highviz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDX01,10.1,2131,Canned,116.715,OUT045,2002,1281.665,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDB05,12.792854228644991,8816,Frozen Foods,245.8776,OUT027,1985,4705.8744,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDR08,18.7,4142,Fruits and Vegetables,110.7886,OUT046,1997,1334.2632,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ36,6.035,7368,Baking Goods,184.424,OUT017,2007,4660.6,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDI05,8.35,11216,Frozen Foods,74.4354,OUT046,1997,1128.531,26,viz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDF24,15.5,2317,Baking Goods,83.2934,OUT049,1999,1883.5482,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDZ48,17.75,8281,Baking Goods,111.1544,OUT017,2007,1118.5439999999999,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRL37,12.792854228644991,6044,Soft Drinks,44.376999999999995,OUT027,1985,1211.756,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDM10,18.25,8221,Snack Foods,214.1218,OUT035,2004,1282.3308,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDP11,12.792854228644991,10933,Breads,216.1166,OUT019,1985,435.4332,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDQ04,6.4,8945,Frozen Foods,39.2796,OUT049,1999,701.7532,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDR49,8.71,11693,Canned,47.2376,OUT018,2009,910.8144,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD35,12.792854228644991,2357,Starchy Foods,120.744,OUT027,1985,3954.8520000000003,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDH41,12.792854228644991,11846,Frozen Foods,213.5534,OUT019,1985,430.1068,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDO34,17.7,3061,Snack Foods,169.7816,OUT045,2002,2013.3792,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDL45,15.6,4206,Snack Foods,124.1704,OUT017,2007,1877.556,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCC19,6.57,9717,Household,192.382,OUT013,1987,4247.804,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDY10,12.792854228644991,5638,Snack Foods,113.1176,OUT027,1985,2404.8696,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCV29,11.8,1965,Health and Hygiene,176.0686,OUT049,1999,533.3058,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDC22,6.89,11575,Snack Foods,195.082,OUT013,1987,2703.1479999999997,36,highviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCP42,8.51,1120,Household,194.2478,OUT045,2002,2324.9736,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCX17,21.25,10642,Health and Hygiene,231.23,OUT017,2007,3029.39,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCO26,7.235,8330,Household,116.6492,OUT049,1999,2664.5316,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDU45,12.792854228644991,6966,Snack Foods,112.3518,OUT019,1985,683.1108,38,lowviz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDR34,17.0,1082,Snack Foods,228.8352,OUT049,1999,4351.6688,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDV35,19.5,11317,Breads,155.3314,OUT018,2009,3412.8908,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDS55,12.792854228644991,8643,Fruits and Vegetables,146.4734,OUT027,1985,4157.2552,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDS28,8.18,8799,Frozen Foods,56.1588,OUT045,2002,458.0704,21,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDK15,10.8,9812,Meat,100.8042,OUT035,2004,1488.0629999999999,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCP17,19.35,2751,Health and Hygiene,65.6168,OUT046,1997,830.9184,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCE42,21.1,0,Household,233.2958,OUT018,2009,2103.2622,14,,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
FDA14,16.1,7276,Dairy,145.076,OUT049,1999,1904.1879999999999,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
